2023-03-30 08:48:03,770 INFO  Logger.cs: 70 - 
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ArduinoMega_Mount_Plate-1
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ArduinoMega_Mount_Plate-1
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel complete-2
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Wheel complete-2
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel complete-2
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Only_Base-1
2023-03-30 08:49:17,343 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Only_Base-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Only_Base-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from H-Bridge Plate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1136 - Found 32 in H-Bridge Plate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in H-Bridge Plate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GliderM4_13-2
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1136 - Found 30 in GliderM4_13-2
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GliderM4_13-2
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Only_top-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Only_top-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Only_top-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RaspberryPI_Baseplate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1136 - Found 30 in RaspberryPI_Baseplate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RaspberryPI_Baseplate-1
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wagon_FINAL.SLDASM
2023-03-30 08:49:17,351 INFO  ExportHelperExtension.cs: 1136 - Found 75 in Wagon_FINAL.SLDASM
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wagon_FINAL.SLDASM
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BatteryPack-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BatteryPack-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BatteryPack-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GliderM4_13-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1136 - Found 30 in GliderM4_13-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GliderM4_13-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Spacer30-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Spacer30-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Spacer30-1
2023-03-30 08:49:17,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Spacer30-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Spacer30-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Spacer30-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Motor-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Motor-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor-2
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Spacer-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Spacer-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Spacer-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LiDAR-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 23 in LiDAR-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LiDAR-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel complete-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Wheel complete-1
2023-03-30 08:49:17,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel complete-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ArduinoMega_Mount_Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ArduinoMega_Mount_Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ArduinoMega_Mount_Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel complete-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Wheel complete-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel complete-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Only_Base-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Only_Base-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Only_Base-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from H-Bridge Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 32 in H-Bridge Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in H-Bridge Plate-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GliderM4_13-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 30 in GliderM4_13-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GliderM4_13-2
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Only_top-1
2023-03-30 08:49:17,381 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Only_top-1
2023-03-30 08:49:17,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Only_top-1
2023-03-30 08:49:17,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RaspberryPI_Baseplate-1
2023-03-30 08:49:17,391 INFO  ExportHelperExtension.cs: 1136 - Found 30 in RaspberryPI_Baseplate-1
2023-03-30 08:49:17,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RaspberryPI_Baseplate-1
2023-03-30 08:49:18,300 INFO  SwAddin.cs: 339 - Loading config tree
2023-03-30 08:49:18,310 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-03-30 08:49:18,310 INFO  SwAddin.cs: 344 - Showing property manager
2023-03-30 08:49:57,946 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:50:02,696 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:50:07,054 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:50:10,074 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:50:10,487 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:50:10,827 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:51:08,804 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:51:10,664 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-03-30 08:51:28,749 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-03-30 08:51:31,969 INFO  ExportHelperExtension.cs: 347 - Creating joint LeftWheel
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 124
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 102
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 95
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2023-03-30 08:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2023-03-30 08:51:31,989 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-03-30 08:51:31,989 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-03-30 08:51:31,989 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-03-30 08:51:31,989 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-03-30 08:51:31,989 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-03-30 08:51:32,340 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-03-30 08:51:32,340 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-03-30 08:51:32,340 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-03-30 08:51:32,340 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-03-30 08:51:32,380 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 124
2023-03-30 08:51:32,380 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 102
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 95
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 68
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-03-30 08:51:32,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-03-30 08:51:33,944 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child LeftWheel failed
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 347 - Creating joint RightWheel
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 1402 - Fixing 124
2023-03-30 08:51:33,954 INFO  ExportHelperExtension.cs: 1402 - Fixing 102
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 95
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-03-30 08:51:33,964 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 124
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 102
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 95
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 68
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2023-03-30 08:51:34,315 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2023-03-30 08:51:34,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-03-30 08:51:34,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-03-30 08:51:34,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-03-30 08:51:34,333 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-03-30 08:51:35,839 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child RightWheel failed
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 347 - Creating joint LiDAR
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 124
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 102
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 95
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-03-30 08:51:35,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2023-03-30 08:51:35,859 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-03-30 08:51:35,859 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-03-30 08:51:35,859 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-03-30 08:51:36,240 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-03-30 08:51:36,240 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-03-30 08:51:36,250 INFO  : 0 - L1: 2, System.Double[]
2023-03-30 08:51:36,260 INFO  : 0 - L2: , System.Double[]
2023-03-30 08:51:36,260 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 124
2023-03-30 08:51:36,260 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 102
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 95
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 68
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-03-30 08:51:36,270 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-03-30 08:51:37,745 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child LiDAR failed
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wagon_FINAL.SLDASM
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Wagon_FINAL.SLDASM
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Wagon_FINAL.SLDASM
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1160 - 16 components to check
2023-03-30 08:51:38,879 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BatteryPack-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 27 in BatteryPack-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BatteryPack-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GliderM4_13-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 30 in GliderM4_13-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GliderM4_13-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Spacer30-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Spacer30-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Spacer30-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Spacer30-2
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Spacer30-2
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Spacer30-2
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Motor-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor-1
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor-2
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Motor-2
2023-03-30 08:51:38,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor-2
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Spacer-1
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Spacer-1
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Spacer-1
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LiDAR-1
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1136 - Found 23 in LiDAR-1
2023-03-30 08:51:38,899 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LiDAR-1
